"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"10",0,0,0,0,0,0,0,0,0.0425827998886724,0.0542721959365433,0.0457834678541609,0.199693849151127,0.0467575841914834,0.0481491789590871,0.00139159476760367,0,0.013637628722516,0.00890620651266351,0.393403840801559,0,0.138741998330086,0,0,0,0.00667965488449763
"11",0,0,0,0,0,0,0,0,0.0466528199392874,0,0.0206103211375619,0.0474516695957821,0.00527240773286467,0.0389838632369388,0.0667838312829526,0.151302124940086,0.000319539862597859,0.00623102732065825,0.00655056718325611,0.353411088033232,0.00223677903818501,0.0789263460616712,0.0512861479469564,0,0.123981466687969
"12",0,0,0,0,0,0,0,0,0.0516890516890517,0.144485144485144,0.0476190476190476,0,0.00447700447700448,0.205128205128205,0,0,0.204314204314204,0.0154660154660155,0.00366300366300366,0,0.310541310541311,0,0,0,0.0126170126170126
"13",0,0,0,0,0,0,0,0,0.0363636363636364,0.000343053173241852,0.0260720411663808,0.122813036020583,0.00411663807890223,0.0360205831903945,0.0682675814751286,0.10188679245283,0.00102915951972556,0.148542024013722,0.0528301886792453,0.00754716981132075,0.00789022298456261,0.248713550600343,0.0147512864493997,0,0.122813036020583
"14",0,0,0,0,0,0,0,0,0.0253421186011151,0.047136340598074,0.0380131779016726,0.00760263558033452,0.0126710593005575,0.0537252914343639,0.00304105423213381,0.320831221490117,0.00253421186011151,0.00405473897617841,0.0831221490116574,0.0111505321844906,0.0973137354282818,0.0126710593005575,0.270653826659909,0,0.010136847440446
"15",0,0,0,0,0,0,0,0,0.0429447852760736,0,0.0178936605316973,0.0429447852760736,0.00357873210633947,0.0286298568507157,0.0587934560327198,0.151329243353783,0.000511247443762781,0.00460122699386503,0.00357873210633947,0.0664621676891615,0.00102249488752556,0.0930470347648262,0.044478527607362,0.299079754601227,0.141104294478528
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519835841313269,0.248807180274265,0.0501484768609656,0,0.00230222548463515,0,0,0,0.646758533248807
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440117201806861,0.00103772433158345,0.116713465999267,0.172506409473813,0.00817970943718716,0.0421193993407398,0.0180686118911,0,0.597362959345623
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370493253704933,0.0779694757796948,0.0447909754479098,0.228046892280469,0.042136695421367,0.0196859101968591,0.0002211900022119,0,0.550099535500995
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441045441045441,0.00103950103950104,0.0250965250965251,0.0493020493020493,0.00683100683100683,0.0481140481140481,0.0536085536085536,0.136471636471636,0.635432135432135
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578890683898761,0.103123317178244,0.0376952073236403,0,0.00376952073236403,0.215401184706516,0,0,0.582121701669359
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386343216531896,0.00119796346211441,0.0482180293501048,0.0829589697514226,0.00778676250374364,0.038334830787661,0.0679844264749925,0.120095837076969,0.594788858939802
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343571056741281,0.0671525247267048,0.047371160853722,0,0.0140551795939615,0.0176991150442478,0.00104112441436752,0.294117647058824,0.524206142634045
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439264903630659,0.000896458987001345,0.0336172120125504,0.050649932765576,0.00717167189601076,0.0452711788435679,0.0363065889735545,0.11967727476468,0.662483191393994
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
